Causa de muerte;Sexo;Edad;Periodo;Total
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1984;8.545
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1983;9.448
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1982;8.648
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1981;8.695
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1980;8.735
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2020;4.198
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2019;4.922
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2018;4.782
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2017;4.494
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2016;3.766
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2015;4.590
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2014;3.981
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2013;4.208
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2012;4.916
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2011;5.347
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2010;5.524
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2009;5.275
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2008;4.995
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2007;5.027
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2006;4.743
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2005;4.807
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2004;4.586
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2003;4.659
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2002;4.411
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2001;4.437
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;2000;4.283
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1999;4.097
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1998;3.493
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1997;3.527
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1996;4.005
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1995;3.534
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1994;3.519
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1993;3.843
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1992;4.079
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1991;4.660
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1990;5.076
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1989;4.819
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1988;5.418
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1987;5.498
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1986;7.105
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1985;7.660
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1984;7.309
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1983;7.535
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1982;7.143
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1981;7.146
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Hombres;Todas las edades;1980;7.079
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2020;16.078
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2019;16.141
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2018;15.768
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2017;15.837
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2016;15.668
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2015;15.079
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2014;14.903
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2013;14.678
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2012;14.004
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2011;14.233
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2010;14.066
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2009;14.496
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2008;15.289
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2007;15.916
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2006;16.139
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2005;16.902
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2004;17.044
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2003;16.697
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2002;15.931
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2001;15.999
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;2000;16.541
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1999;16.411
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1998;16.863
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1997;16.493
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1996;16.324
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1995;16.325
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1994;16.085
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1993;16.431
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1992;17.227
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1991;18.533
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1990;18.867
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1989;19.333
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1988;18.171
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1987;17.411
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1986;16.365
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1985;15.667
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1984;15.803
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1983;16.225
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1982;14.681
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1981;15.287
090-102  XX.Causas externas de mortalidad;Total;Todas las edades;1980;15.464
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2020;5.821
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2019;5.905
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2018;5.875
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2017;5.914
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2016;5.861
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2015;5.736
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2014;5.515
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2013;5.413
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2012;4.890
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2011;5.070
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2010;4.754
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2009;4.723
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2008;4.800
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2007;4.981
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2006;4.935
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2005;5.104
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2004;5.207
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2003;4.788
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2002;4.448
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2001;4.403
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;2000;4.434
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1999;4.585
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1998;4.676
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1997;4.461
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1996;4.594
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1995;4.442
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1994;4.165
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1993;4.303
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1992;4.375
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1991;4.752
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1990;4.858
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1989;4.928
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1988;4.783
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1987;4.674
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1986;4.305
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1985;4.109
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1984;4.458
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1983;4.949
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1982;4.542
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1981;4.543
090-102  XX.Causas externas de mortalidad;Mujeres;Todas las edades;1980;4.569
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2020;10.257
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2019;10.236
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2018;9.893
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2017;9.923
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2016;9.807
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2015;9.343
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2014;9.388
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2013;9.265
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2012;9.114
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2011;9.163
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2010;9.312
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2009;9.773
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2008;10.489
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2007;10.935
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2006;11.204
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2005;11.798
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2004;11.837
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2003;11.909
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2002;11.483
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2001;11.596
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;2000;12.107
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;1999;11.826
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;1998;12.187
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;1997;12.032
090-102  XX.Causas externas de mortalidad;Hombres;Todas las edades;1996;11.730
